 00:29:55, that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. , Exploration, 0.0,  zoom,  0.00013
 00:29:56, that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. , Exploration, 0.0,  pan,  0.00013
 00:29:56, that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. , Exploration, 0.0,  zoom,  0.00013
 00:29:59, that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. , Exploration, 0.0,  pan,  0.00040
 00:29:59, that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. , Exploration, 0.0,  zoom,  0.00013
 00:30:00, that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. , Exploration, 0.0,  pan,  0.00013
 00:30:00, that’s Manhattan, max zoom, … oh I understand, it’s actually slightly less than 400. , Exploration, 0.0,  zoom,  0.00013
 00:30:08, I guess it confirms the finding which I hypothesized before, which is that, it’s more common in SF, LA than NY. , Sensemaking, 1.0,  pan,  0.00490
 00:30:43, It’s interesting that LA has such usage for the same population., Sensemaking, 0.25,  range select,  0.01935
 00:30:43, for some reason the top right, left of LA has a lot of checkins,, Sensemaking, 0.25,  pan,  0.00013
 00:30:43, for some reason the top right, left of LA has a lot of checkins,, Sensemaking, 0.25,  zoom,  0.00013
 00:30:44, for some reason the top right, left of LA has a lot of checkins,, Sensemaking, 0.25,  pan,  0.00013
 00:30:44, for some reason the top right, left of LA has a lot of checkins,, Sensemaking, 0.25,  zoom,  0.00013
 00:30:46, for some reason the top right, left of LA has a lot of checkins,, Sensemaking, 0.25,  pan,  0.00278
 00:30:46, for some reason the top right, left of LA has a lot of checkins,, Sensemaking, 0.25,  zoom,  0.00013
 00:30:48, for some reason the top right, left of LA has a lot of checkins,, Sensemaking, 0.25,  pan,  0.00013
 00:30:48, for some reason the top right, left of LA has a lot of checkins,, Sensemaking, 0.25,  zoom,  0.00013
 00:30:51, for some reason the top right, left of LA has a lot of checkins,, Sensemaking, 0.25,  pan,  0.00013
 00:30:58, for some reason the top right, left of LA has a lot of checkins,, Sensemaking, 0.25,  range select,  0.00265
 00:30:58, for some reason the top right, left of LA has a lot of checkins,, Sensemaking, 0.25,  pan,  0.00013
 00:30:58, for some reason the top right, left of LA has a lot of checkins,, Sensemaking, 0.25,  zoom,  0.00013
 00:30:58, for some reason the top right, left of LA has a lot of checkins,, Sensemaking, 0.25,  pan,  0.00013
 00:30:58, for some reason the top right, left of LA has a lot of checkins,, Sensemaking, 0.25,  zoom,  0.00013
 00:30:59, so I happen to know that, this is west hollywood,, Sensemaking, 0.5,  pan,  0.00013
 00:30:59, so I happen to know that, this is west hollywood,, Sensemaking, 0.5,  zoom,  0.00013
 00:31:00, so I happen to know that, this is west hollywood,, Sensemaking, 0.5,  pan,  0.00013
 00:31:00, so I happen to know that, this is west hollywood,, Sensemaking, 0.5,  zoom,  0.00013
 00:31:03, so I happen to know that, this is west hollywood,, Sensemaking, 0.5,  pan,  0.00437
 00:31:03, so I happen to know that, this is west hollywood,, Sensemaking, 0.5,  zoom,  0.00013
 00:31:03, so I happen to know that, this is west hollywood,, Sensemaking, 0.5,  pan,  0.00013
 00:31:03, so I happen to know that, this is west hollywood,, Sensemaking, 0.5,  zoom,  0.00013
 00:31:05,  I don’t know if this is … like a hollywood kinda of checkin thing,, Sensemaking, 0.0,  pan,  0.00013
 00:31:05,  I don’t know if this is … like a hollywood kinda of checkin thing,, Sensemaking, 0.0,  zoom,  0.00013
 00:31:06,  I don’t know if this is … like a hollywood kinda of checkin thing,, Sensemaking, 0.0,  pan,  0.00013
 00:31:06,  I don’t know if this is … like a hollywood kinda of checkin thing,, Sensemaking, 0.0,  zoom,  0.00013
 00:31:11, I wish I can drag it (the selection) around…, Interface-feedback, 0.0,  pan,  0.00053
 00:31:34, I guess we can compare, like, so the US is likely to dominate,, Question, 0.0,  range select,  0.00199
 00:31:34, I guess we can compare, like, so the US is likely to dominate,, Question, 0.0,  pan,  0.00013
 00:31:34, I guess we can compare, like, so the US is likely to dominate,, Question, 0.0,  zoom,  0.00013
 00:31:35, I guess we can compare, like, so the US is likely to dominate,, Question, 0.0,  pan,  0.00013
 00:31:35, I guess we can compare, like, so the US is likely to dominate,, Question, 0.0,  zoom,  0.00013
 00:31:36, I guess we can compare, like, so the US is likely to dominate,, Question, 0.0,  pan,  0.00013
 00:31:36, I guess we can compare, like, so the US is likely to dominate,, Question, 0.0,  zoom,  0.00013
 00:31:36, I guess we can compare, like, so the US is likely to dominate,, Question, 0.0,  pan,  0.00013
 00:31:36, I guess we can compare, like, so the US is likely to dominate,, Question, 0.0,  zoom,  0.00013
 00:31:37, I guess we can compare, like, so the US is likely to dominate,, Question, 0.0,  pan,  0.00013
 00:31:37, I guess we can compare, like, so the US is likely to dominate,, Question, 0.0,  zoom,  0.00013
 00:31:38, I guess we can compare, like, so the US is likely to dominate,, Question, 0.0,  pan,  0.00013
 00:31:38, I guess we can compare, like, so the US is likely to dominate,, Question, 0.0,  zoom,  0.00013
 00:31:38, I guess we can compare, like, so the US is likely to dominate,, Question, 0.0,  pan,  0.00013
 00:31:38, I guess we can compare, like, so the US is likely to dominate,, Question, 0.0,  zoom,  0.00013
 00:31:40, I guess we can compare, like, so the US is likely to dominate,, Question, 0.0,  pan,  0.00013
 00:31:40, I guess we can compare, like, so the US is likely to dominate,, Question, 0.0,  zoom,  0.00013
 00:31:40, I guess we can compare, like, so the US is likely to dominate,, Question, 0.0,  pan,  0.00013
 00:31:40, I guess we can compare, like, so the US is likely to dominate,, Question, 0.0,  zoom,  0.00013
 00:31:41, I guess we can compare, like, so the US is likely to dominate,, Question, 0.0,  pan,  0.00013
 00:31:41, I guess we can compare, like, so the US is likely to dominate,, Question, 0.0,  zoom,  0.00013
 00:31:42, I guess we can compare, like, so the US is likely to dominate,, Question, 0.0,  pan,  0.00013
 00:31:42, I guess we can compare, like, so the US is likely to dominate,, Question, 0.0,  zoom,  0.00013
 00:31:44, I guess we can compare, like, so the US is likely to dominate,, Question, 0.0,  pan,  0.00186
 00:31:44, I guess we can compare, like, so the US is likely to dominate,, Question, 0.0,  zoom,  0.00013
 00:31:45, I guess we can compare, like, so the US is likely to dominate,, Question, 0.0,  pan,  0.00013
 00:31:45, I guess we can compare, like, so the US is likely to dominate,, Question, 0.0,  zoom,  0.00013
 00:31:46, I guess we can compare, like, so the US is likely to dominate,, Question, 0.0,  pan,  0.00013
 00:31:46, I guess we can compare, like, so the US is likely to dominate,, Question, 0.0,  zoom,  0.00013
 00:31:56, The majority is US,, Sensemaking, 0.25,  pan,  0.00437
 00:32:13, so small fraction in Japan, , Sensemaking, 0.25,  range select,  0.00504
 00:32:15, Europe is a little bit more, , Sensemaking, 1.0,  clear,  0.00013
 00:32:15, Europe is a little bit more, , Sensemaking, 1.0,  brush,  0.00013
 00:32:21, but it’s also bigger,, Sensemaking, 0.5,  clear,  0.00013
 00:32:21, but it’s also bigger,, Sensemaking, 0.5,  pan,  0.00013
 00:32:21, but it’s also bigger,, Sensemaking, 0.5,  zoom,  0.00013
 00:32:22, which means that Japan is slightly more., Sensemaking, 1.0,  pan,  0.00013
 00:32:22, which means that Japan is slightly more., Sensemaking, 1.0,  zoom,  0.00013
 00:32:25, But definitely US dominated. 
, Sensemaking, 1.0,  pan,  0.00013
 00:32:45, I don’t know what this top 30 traveler display, I don’t care about that. I want to see super users, not bounding box, but… , Question, 0.0,  range select,  0.01603
 00:32:49, ‘cause this guy the top one, doesn’t, he’s really sparse, even his bounding box is big., Exploration, 0.0,  clear,  0.00013
 00:32:49, This guy he’s checking in a lot…, Sensemaking, 0.0,  pan,  0.00013
 00:32:49, This guy he’s checking in a lot…, Sensemaking, 0.0,  zoom,  0.00013
 00:32:49, This guy he’s checking in a lot…, Sensemaking, 0.0,  pan,  0.00013
 00:32:49, This guy he’s checking in a lot…, Sensemaking, 0.0,  zoom,  0.00013
 00:32:50, This guy he’s checking in a lot…, Sensemaking, 0.0,  pan,  0.00013
 00:32:50, This guy he’s checking in a lot…, Sensemaking, 0.0,  zoom,  0.00013
 00:32:51, This guy he’s checking in a lot…, Sensemaking, 0.0,  pan,  0.00013
 00:32:51, This guy he’s checking in a lot…, Sensemaking, 0.0,  zoom,  0.00013
 00:32:51, This guy he’s checking in a lot…, Sensemaking, 0.0,  pan,  0.00013
 00:32:51, This guy he’s checking in a lot…, Sensemaking, 0.0,  zoom,  0.00013
 00:32:52, I want to know where this guy checks in the most,, Question, 0.0,  pan,  0.00013
 00:32:52, I want to know where this guy checks in the most,, Question, 0.0,  zoom,  0.00013
 00:32:53, I want to know where this guy checks in the most,, Question, 0.0,  pan,  0.00013
 00:32:53, I want to know where this guy checks in the most,, Question, 0.0,  zoom,  0.00013
 00:32:55, I want to know where this guy checks in the most,, Question, 0.0,  pan,  0.00013
 00:33:22, actually this is not the most checkins, this is just the distribution., Sensemaking, 0.0,  range select,  0.01232
 00:33:35, month, it doesn’t have the year, so I don’t know how big this dataset is., Sensemaking, 0.0,  pan,  0.00424
 00:33:39, So it is not clear if it is just that more people check in the summer, or is it some artifact., Question, 0.0,  range select,  0.00027
 00:33:44, there’s these dots here in September, it’s weird, why are they checking in along this line?, Sensemaking, 0.0,  pan,  0.00583
 00:33:47, there’s these dots here in September, it’s weird, why are they checking in along this line?, Sensemaking, 0.0,  range select,  0.00013
 00:33:47, there’s these dots here in September, it’s weird, why are they checking in along this line?, Sensemaking, 0.0,  pan,  0.00013
 00:33:48, there’s these dots here in September, it’s weird, why are they checking in along this line?, Sensemaking, 0.0,  zoom,  0.00013
 00:33:49, there’s these dots here in September, it’s weird, why are they checking in along this line?, Sensemaking, 0.0,  pan,  0.00013
 00:33:49, there’s these dots here in September, it’s weird, why are they checking in along this line?, Sensemaking, 0.0,  zoom,  0.00013
 00:33:53, there’s these dots here in September, it’s weird, why are they checking in along this line?, Sensemaking, 0.0,  pan,  0.00265
 00:33:56, there’s these dots here in September, it’s weird, why are they checking in along this line?, Sensemaking, 0.0,  range select,  0.00199
 00:33:56, there’s these dots here in September, it’s weird, why are they checking in along this line?, Sensemaking, 0.0,  clear,  0.00013
 00:33:57, yeah I have no idea what this thing is, but it’s definitely September, 911? , Sensemaking, 0.0,  brush,  0.00040
 00:34:11, yeah I have no idea what this thing is, but it’s definitely September, 911? , Sensemaking, 0.0,  range select,  0.00106
 00:34:11, yeah I have no idea what this thing is, but it’s definitely September, 911? , Sensemaking, 0.0,  pan,  0.00013
 00:34:11, yeah I have no idea what this thing is, but it’s definitely September, 911? , Sensemaking, 0.0,  zoom,  0.00013
 00:34:11, yeah I have no idea what this thing is, but it’s definitely September, 911? , Sensemaking, 0.0,  pan,  0.00013
 00:34:11, yeah I have no idea what this thing is, but it’s definitely September, 911? , Sensemaking, 0.0,  zoom,  0.00013
 00:34:13, yeah I have no idea what this thing is, but it’s definitely September, 911? , Sensemaking, 0.0,  pan,  0.00013
 00:34:21, 9th…. that’s log scale… that’s definitely September, that’s before the 5th, , Sensemaking, 0.0,  range select,  0.00040
 00:34:24, 9th…. that’s log scale… that’s definitely September, that’s before the 5th, , Sensemaking, 0.0,  clear,  0.00013
 00:34:31, 9th…. that’s log scale… that’s definitely September, that’s before the 5th, , Sensemaking, 0.0,  brush,  0.00901
 00:34:32, 9th…. that’s log scale… that’s definitely September, that’s before the 5th, , Sensemaking, 0.0,  clear,  0.00013
 00:34:33, 9th…. that’s log scale… that’s definitely September, that’s before the 5th, , Sensemaking, 0.0,  brush,  0.00159
 00:34:33, 9th…. that’s log scale… that’s definitely September, that’s before the 5th, , Sensemaking, 0.0,  clear,  0.00013
 00:34:34, 9th…. that’s log scale… that’s definitely September, that’s before the 5th, , Sensemaking, 0.0,  brush,  0.00066
 00:34:35, 9th…. that’s log scale… that’s definitely September, that’s before the 5th, , Sensemaking, 0.0,  clear,  0.00013
 00:34:36, 9th…. that’s log scale… that’s definitely September, that’s before the 5th, , Sensemaking, 0.0,  brush,  0.00013
 00:34:37, 9th…. that’s log scale… that’s definitely September, that’s before the 5th, , Sensemaking, 0.0,  clear,  0.00013
 00:34:45, yeah looks like there … so looks like someone made a trip and just checked in , Exploration, 0.0,  brush,  0.00292
 00:34:46, yeah looks like there … so looks like someone made a trip and just checked in , Exploration, 0.0,  range select,  0.00013
 00:34:47, yeah looks like there … so looks like someone made a trip and just checked in , Exploration, 0.0,  pan,  0.00013
 00:34:47, yeah looks like there … so looks like someone made a trip and just checked in , Exploration, 0.0,  zoom,  0.00013
 00:34:48, yeah looks like there … so looks like someone made a trip and just checked in , Exploration, 0.0,  pan,  0.00013
 00:34:48, yeah looks like there … so looks like someone made a trip and just checked in , Exploration, 0.0,  zoom,  0.00013
 00:34:50, yeah looks like there … so looks like someone made a trip and just checked in , Exploration, 0.0,  pan,  0.00013
 00:34:50, yeah looks like there … so looks like someone made a trip and just checked in , Exploration, 0.0,  zoom,  0.00013
 00:35:00, but it looks like it’s not foursquare,, Sensemaking, 0.0,  pan,  0.00199
 00:35:00, but it looks like it’s not foursquare,, Sensemaking, 0.0,  zoom,  0.00013
 00:35:02, but it looks like it’s not foursquare,, Sensemaking, 0.0,  pan,  0.00013
 00:35:02, but it looks like it’s not foursquare,, Sensemaking, 0.0,  zoom,  0.00013
 00:35:03, but it looks like it’s not foursquare,, Sensemaking, 0.0,  pan,  0.00013
 00:35:03, but it looks like it’s not foursquare,, Sensemaking, 0.0,  zoom,  0.00013
 00:35:05, but it looks like it’s not foursquare,, Sensemaking, 0.0,  pan,  0.00013
 00:35:05, but it looks like it’s not foursquare,, Sensemaking, 0.0,  zoom,  0.00013
 00:35:06, but it looks like it’s not foursquare,, Sensemaking, 0.0,  pan,  0.00013
 00:35:06, but it looks like it’s not foursquare,, Sensemaking, 0.0,  zoom,  0.00013
 00:35:10, because foursquare doesn’t support GPS., Sensemaking, 0.5,  pan,  0.00013
 00:35:33, It looks like this is just one person traveling,, Sensemaking, 0.0,  range select,  0.01603
 00:35:34, actually this may not be one person traveling, small number of people., Sensemaking, 0.0,  pan,  0.00013
 00:36:11, It is interesting that this trip is found in September,, Sensemaking, 0.0,  range select,  0.01577
 00:36:11, oh yeah, found this guy taking a trip in September, starting on the 5th, so it’s like a 7-day something, , Sensemaking, 0.25,  pan,  0.00013
 00:36:11,  so here there may be something going on here, somebody taking a tour for a couple of months, , Sensemaking, 0.0,  zoom,  0.00013
 00:36:15,  so here there may be something going on here, somebody taking a tour for a couple of months, , Sensemaking, 0.0,  pan,  0.00186
 00:36:22,  so here there may be something going on here, somebody taking a tour for a couple of months, , Sensemaking, 0.0,  range select,  0.00053
 00:36:22,  so here there may be something going on here, somebody taking a tour for a couple of months, , Sensemaking, 0.0,  pan,  0.00013
 00:36:22,  so here there may be something going on here, somebody taking a tour for a couple of months, , Sensemaking, 0.0,  zoom,  0.00013
 00:36:26,  so here there may be something going on here, somebody taking a tour for a couple of months, , Sensemaking, 0.0,  pan,  0.00146
 00:36:42,  so here there may be something going on here, somebody taking a tour for a couple of months, , Sensemaking, 0.0,  range select,  0.04426
 00:36:43, in West Africa,, Sensemaking, 0.0,  clear,  0.00013
 00:36:48, in West Africa,, Sensemaking, 0.0,  brush,  0.00477
 00:36:49, in West Africa,, Sensemaking, 0.0,  clear,  0.00013
 00:37:01, it’s interesting that this guy is popping up here (u7125?), Exploration, 0.0,  brush,  0.00358
 00:37:01, it’s interesting that this guy is popping up here (u7125?), Exploration, 0.0,  clear,  0.00013
 00:37:02, it’s interesting that this guy is popping up here (u7125?), Exploration, 0.0,  brush,  0.00013
 00:37:03, Deselect that … oh it doesn’t pop up. , None, 0.0,  clear,  0.00013
 00:37:03, Deselect that … oh it doesn’t pop up. , None, 0.0,  pan,  0.00013
 00:37:03, Deselect that … oh it doesn’t pop up. , None, 0.0,  zoom,  0.00013
 00:37:04, Deselect that … oh it doesn’t pop up. , None, 0.0,  pan,  0.00013
 00:37:04, Deselect that … oh it doesn’t pop up. , None, 0.0,  zoom,  0.00013
 00:37:05, Deselect that … oh it doesn’t pop up. , None, 0.0,  pan,  0.00013
 00:37:05, Deselect that … oh it doesn’t pop up. , None, 0.0,  clear,  0.00013
 00:37:05, Deselect that … oh it doesn’t pop up. , None, 0.0,  brush,  0.00146
 00:37:06, a data thing... some months end in 30th and some end in 31st. so I discovered that :), Sensemaking, 0.25,  clear,  0.00013
 00:37:09, a data thing... some months end in 30th and some end in 31st. so I discovered that :), Sensemaking, 0.25,  brush,  0.00451
 00:37:09, a data thing... some months end in 30th and some end in 31st. so I discovered that :), Sensemaking, 0.25,  clear,  0.00013
 00:37:09, a data thing... some months end in 30th and some end in 31st. so I discovered that :), Sensemaking, 0.25,  brush,  0.00066
 00:37:09, a data thing... some months end in 30th and some end in 31st. so I discovered that :), Sensemaking, 0.25,  clear,  0.00013
 00:37:09, a data thing... some months end in 30th and some end in 31st. so I discovered that :), Sensemaking, 0.25,  brush,  0.00040
 00:37:09, a data thing... some months end in 30th and some end in 31st. so I discovered that :), Sensemaking, 0.25,  clear,  0.00013
 00:37:19, a data thing... some months end in 30th and some end in 31st. so I discovered that :), Sensemaking, 0.25,  brush,  0.00371
 00:37:20, a data thing... some months end in 30th and some end in 31st. so I discovered that :), Sensemaking, 0.25,  range select,  0.00013
 00:37:20, a data thing... some months end in 30th and some end in 31st. so I discovered that :), Sensemaking, 0.25,  pan,  0.00013
 00:37:20, a data thing... some months end in 30th and some end in 31st. so I discovered that :), Sensemaking, 0.25,  zoom,  0.00013
 00:37:21, a data thing... some months end in 30th and some end in 31st. so I discovered that :), Sensemaking, 0.25,  pan,  0.00013
 00:37:21, a data thing... some months end in 30th and some end in 31st. so I discovered that :), Sensemaking, 0.25,  zoom,  0.00013
 00:37:26, a data thing... some months end in 30th and some end in 31st. so I discovered that :), Sensemaking, 0.25,  pan,  0.00013
 00:37:27, a data thing... some months end in 30th and some end in 31st. so I discovered that :), Sensemaking, 0.25,  clear,  0.00013
 00:37:33, a data thing... some months end in 30th and some end in 31st. so I discovered that :), Sensemaking, 0.25,  brush,  0.00888
 00:37:33, a data thing... some months end in 30th and some end in 31st. so I discovered that :), Sensemaking, 0.25,  clear,  0.00013
 00:37:34, a data thing... some months end in 30th and some end in 31st. so I discovered that :), Sensemaking, 0.25,  brush,  0.00146
 00:37:35, a data thing... some months end in 30th and some end in 31st. so I discovered that :), Sensemaking, 0.25,  clear,  0.00013
 00:37:53, let’s look at days, Question, 0.0,  brush,  0.00371
 00:38:04, I think it’s obvious that once I have an animated gif I can stare at it,, None, 0.0,  range select,  0.00013
 00:38:05, I think it’s obvious that once I have an animated gif I can stare at it,, None, 0.0,  clear,  0.00013
 00:38:05, I think it’s obvious that once I have an animated gif I can stare at it,, None, 0.0,  brush,  0.00013
 00:38:08, I think it’s obvious that once I have an animated gif I can stare at it,, None, 0.0,  range select,  0.00013
 00:38:08, I think it’s obvious that once I have an animated gif I can stare at it,, None, 0.0,  pan,  0.00013
 00:38:08, I think it’s obvious that once I have an animated gif I can stare at it,, None, 0.0,  zoom,  0.00013
 00:38:09, I think it’s obvious that once I have an animated gif I can stare at it,, None, 0.0,  pan,  0.00013
 00:38:09, I think it’s obvious that once I have an animated gif I can stare at it,, None, 0.0,  zoom,  0.00013
 00:38:12, I think it’s obvious that once I have an animated gif I can stare at it,, None, 0.0,  pan,  0.00013
 00:38:12, I think it’s obvious that once I have an animated gif I can stare at it,, None, 0.0,  zoom,  0.00013
 00:38:13, I constantly replay this and look at different parts, see like…. this guy, he’s in there
, None, 0.0,  pan,  0.00013
 00:38:13, I constantly replay this and look at different parts, see like…. this guy, he’s in there
, None, 0.0,  zoom,  0.00013
 00:38:19, I constantly replay this and look at different parts, see like…. this guy, he’s in there
, None, 0.0,  pan,  0.00013
 00:38:20, I constantly replay this and look at different parts, see like…. this guy, he’s in there
, None, 0.0,  clear,  0.00013
 00:38:28, hour is … guess people woke up.  , Question, 0.0,  brush,  0.00398
 00:38:28, hour is … guess people woke up.  , Question, 0.0,  clear,  0.00013
 00:38:47, yeah we know it’s an English-based … , Question, 0.0,  brush,  0.00729
 00:38:47, yeah we know it’s an English-based … , Question, 0.0,  clear,  0.00013
 00:38:49, yeah we know it’s an English-based … , Question, 0.0,  brush,  0.00451
 00:38:49, yeah we know it’s an English-based … , Question, 0.0,  clear,  0.00013
 00:38:50, yeah we know it’s an English-based … , Question, 0.0,  brush,  0.00146
 00:38:50, yeah we know it’s an English-based … , Question, 0.0,  clear,  0.00013
 00:38:51, yeah we know it’s an English-based … , Question, 0.0,  brush,  0.00159
 00:38:51, yeah we know it’s an English-based … , Question, 0.0,  clear,  0.00013
 00:38:52, yeah we know it’s an English-based … , Question, 0.0,  brush,  0.00239
 00:38:52, yeah we know it’s an English-based … , Question, 0.0,  clear,  0.00013
 00:38:52, yeah we know it’s an English-based … , Question, 0.0,  brush,  0.00013
 00:38:53, yeah we know it’s an English-based … , Question, 0.0,  clear,  0.00013
 00:38:53, yeah we know it’s an English-based … , Question, 0.0,  pan,  0.00013
 00:38:53, yeah we know it’s an English-based … , Question, 0.0,  zoom,  0.00013
 00:38:53, yeah we know it’s an English-based … , Question, 0.0,  pan,  0.00013
 00:38:53, yeah we know it’s an English-based … , Question, 0.0,  zoom,  0.00013
 00:38:54, yeah we know it’s an English-based … , Question, 0.0,  pan,  0.00013
 00:38:54, yeah we know it’s an English-based … , Question, 0.0,  clear,  0.00013
 00:38:54, yeah we know it’s an English-based … , Question, 0.0,  brush,  0.00080
 00:38:55, yeah we know it’s an English-based … , Question, 0.0,  clear,  0.00013
 00:39:08, yeah we know it’s an English-based … , Question, 0.0,  brush,  0.02730
 00:39:08, yeah we know it’s an English-based … , Question, 0.0,  clear,  0.00013
 00:39:11, yeah we know it’s an English-based … , Question, 0.0,  brush,  0.01219
 00:39:11, yeah we know it’s an English-based … , Question, 0.0,  clear,  0.00013
 00:39:13, yeah we know it’s an English-based … , Question, 0.0,  brush,  0.00398
 00:39:13, yeah we know it’s an English-based … , Question, 0.0,  clear,  0.00013
