Time, Proposition, State,action,reward,visualization,subtask
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:00:58,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:00:58,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:00:58,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:00:58,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:00:58,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:00:59,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:00:59,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:00:59,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:00:59,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:00,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:00,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:00,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:00,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:00,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:00,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:00,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:00,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:00,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:00,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:00,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:00,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:00,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:00,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:01,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:01,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:01,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:01,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:01,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:01,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:01,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:01,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:01,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:01,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:01,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:01,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:01,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:01,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:02,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:02,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:02,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:02,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:02,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:02,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:02,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:02,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:02,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:02,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:02,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:02,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:02,(Question+geo-0-1),pan,0.0,geo-0-1,1
so this guy travels a lot but he doesn’t… he travels far but he doesn’t travel a lot.,00:01:02,(Question+geo-0-1),pan,0.0,geo-0-1,1
This guy travels maybe far and a lot.,00:01:04,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:04,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:04,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:04,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:04,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:04,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:04,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:04,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:04,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:05,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:06,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:06,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:06,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:06,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:06,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:06,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:06,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:06,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:06,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:06,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:06,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:06,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:06,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:06,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:06,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:06,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:07,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:07,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:07,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:07,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:07,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:07,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:07,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:07,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:07,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:07,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:07,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:07,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:07,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:07,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:07,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:07,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:07,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:07,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:07,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:07,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:07,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:07,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:07,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:07,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:07,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:07,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:07,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:07,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:07,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:07,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:07,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:07,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:07,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:08,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:08,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:08,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:08,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:08,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:08,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:08,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:08,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:08,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:08,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:08,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:10,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:10,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:10,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:10,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:10,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:10,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:10,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:10,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:10,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:10,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:10,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:10,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:10,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:10,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:10,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:10,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:10,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
This guy looks like a business traveler, probably like a sales guy.,00:01:10,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
